City,PM2.5,PM10,NO,NO2,NOx,NH3,CO,SO2,O3,Benzene,Toluene,AQI
Visakhapatnam,16.23,46.4,1.86,22.56,13.35,11.3,0.76,8.91,11.86,2.49,11.83,69.0
Visakhapatnam,47.98,125.65,2.34,40.73,22.98,11.01,0.89,6.59,19.82,4.43,8.04,106.0
Visakhapatnam,46.6,117.11,2.73,41.14,23.69,11.64,1.05,5.74,21.2,5.0,11.07,97.0
Visakhapatnam,29.42,58.33,2.02,21.19,12.93,11.08,0.91,7.61,24.28,2.98,8.24,74.0
Visakhapatnam,43.59,107.91,2.08,39.8,22.62,12.82,1.29,4.83,21.39,5.23,24.81,102.0
Visakhapatnam,36.68,76.4,2.55,35.01,20.31,11.7,1.22,5.77,20.25,4.01,20.22,90.0
Visakhapatnam,54.71,153.34,2.39,45.3,25.88,13.5,1.28,3.14,20.21,6.52,15.24,134.0
Visakhapatnam,48.43,125.81,2.4,45.51,25.79,13.76,1.06,3.55,22.46,5.81,15.98,117.0
Visakhapatnam,51.92,131.04,2.54,37.25,21.61,11.58,0.95,7.32,20.4,4.8,10.03,119.0
Visakhapatnam,15.84,63.94,12.65,31.67,27.13,7.52,0.11,5.51,12.02,2.97,4.85,74.0
Visakhapatnam,9.21,51.65,11.69,30.52,25.73,7.49,0.11,7.41,10.54,2.9,5.48,59.0
Visakhapatnam,14.61,56.17,15.55,33.08,30.24,8.47,0.11,8.72,10.53,2.79,5.07,55.0
Visakhapatnam,16.71,62.53,2.6,23.89,13.61,10.62,0.63,7.79,24.1,1.66,4.0,87.0
Visakhapatnam,28.1,84.8,7.43,50.99,27.93,9.21,0.76,16.45,14.82,3.21,10.1,81.0
Visakhapatnam,21.22,79.53,2.38,24.88,14.92,11.03,0.57,5.43,17.49,2.08,4.53,40.0
Visakhapatnam,15.68,81.88,1.91,20.61,12.15,8.25,0.5,5.82,21.15,2.47,5.02,85.0
Visakhapatnam,9.91,43.3,2.81,19.91,12.6,9.16,0.47,8.78,19.68,1.37,3.44,50.0
Visakhapatnam,17.94,102.58,5.6,30.32,20.59,9.49,0.58,6.48,23.82,2.65,7.59,88.0
Visakhapatnam,19.14,77.06,4.12,35.57,22.18,8.82,0.68,7.19,25.56,3.06,8.18,71.0
Visakhapatnam,29.71,112.53,2.98,44.77,24.69,10.51,0.85,10.64,21.94,4.5,18.1,93.0
Visakhapatnam,21.66,74.97,3.38,38.42,22.56,8.63,0.64,7.02,28.86,2.57,11.54,101.0
Visakhapatnam,29.69,101.97,2.84,35.51,20.66,9.85,0.57,5.32,31.71,3.07,10.65,82.0
Visakhapatnam,31.14,125.15,6.55,41.56,27.26,9.71,0.64,6.61,36.65,3.47,9.76,115.0
Visakhapatnam,31.84,85.41,4.69,50.11,30.35,10.01,0.88,5.06,33.86,4.07,9.24,96.0
Visakhapatnam,32.55,79.28,4.78,44.59,27.38,9.34,0.69,5.9,35.06,2.96,7.89,92.0
Visakhapatnam,37.71,98.53,9.97,52.1,35.79,9.91,0.7,5.59,26.59,5.29,10.38,90.0
Visakhapatnam,37.67,76.27,12.17,53.59,35.52,9.85,0.97,5.74,17.35,4.77,18.89,84.0
Visakhapatnam,22.75,86.77,3.85,38.23,22.6,9.24,0.67,10.7,27.24,3.06,8.49,81.0
Visakhapatnam,21.33,83.23,2.81,34.56,20.43,9.78,0.58,9.37,29.44,2.29,5.91,88.0
Visakhapatnam,24.38,74.09,3.42,26.06,16.53,11.99,0.52,12.72,30.14,0.74,2.21,70.0
Visakhapatnam,15.02,50.94,7.68,25.06,19.54,12.47,0.47,8.55,23.3,2.24,12.07,41.0
Visakhapatnam,7.63,32.27,5.91,23.27,17.19,11.15,0.46,6.87,19.9,1.45,5.37,47.0
Visakhapatnam,13.45,58.54,2.3,21.6,13.09,12.27,0.41,8.19,29.38,1.28,5.64,77.0
Visakhapatnam,34.36,90.9,1.22,23.38,13.12,14.45,0.56,10.92,35.12,2.99,3.15,86.0
Visakhapatnam,25.4,83.38,2.76,34.09,19.92,13.13,0.54,10.4,43.27,2.88,12.03,100.0
Visakhapatnam,26.94,102.0,1.63,20.67,12.23,8.67,0.65,7.34,23.8,2.43,3.76,100.0
Visakhapatnam,33.17,108.22,5.58,42.45,27.06,13.7,0.73,13.65,34.85,3.99,10.24,95.0
Visakhapatnam,26.67,86.29,3.78,37.36,22.46,15.05,0.74,11.76,41.97,3.14,11.89,74.0
Visakhapatnam,14.41,66.81,6.22,40.06,26.1,7.51,1.07,13.23,27.34,2.55,8.98,110.0
Visakhapatnam,21.16,88.8,4.94,42.96,26.79,3.22,0.68,11.05,27.65,4.38,7.65,71.0
Visakhapatnam,17.05,73.22,6.08,36.31,24.23,6.69,0.54,11.08,26.09,2.96,6.96,90.0
Visakhapatnam,21.06,80.51,6.67,40.33,26.81,8.81,0.63,11.09,21.69,3.77,6.55,83.0
Visakhapatnam,24.66,100.53,3.66,37.93,22.97,9.22,0.71,7.02,28.63,3.13,6.12,92.0
Visakhapatnam,25.96,91.75,5.65,40.22,25.78,13.32,0.71,10.1,38.27,3.1,10.26,92.0
Visakhapatnam,26.6,121.23,1.69,20.04,11.9,8.58,0.63,8.42,28.8,2.7,3.33,54.0
Visakhapatnam,12.35,68.72,1.74,20.24,12.06,9.8,0.11,9.69,23.61,2.56,4.76,67.0
Visakhapatnam,18.69,75.86,2.76,21.06,13.59,10.77,0.11,7.19,24.62,2.03,3.31,74.0
Visakhapatnam,9.03,45.89,2.72,19.43,12.5,8.14,0.11,8.96,13.65,2.84,9.86,41.0
Visakhapatnam,8.93,45.07,2.07,12.81,8.43,7.87,0.11,8.22,13.88,2.51,3.47,55.0
Visakhapatnam,17.54,68.24,1.23,15.64,9.1,8.23,0.11,8.31,16.15,2.45,4.1,65.0
Visakhapatnam,18.91,67.79,3.03,24.04,15.15,8.38,0.11,5.84,22.73,2.86,6.47,90.0
Visakhapatnam,23.14,78.4,0.73,23.73,13.11,8.82,0.11,6.94,38.06,4.28,8.47,62.0
Visakhapatnam,11.91,48.54,2.52,16.76,10.83,8.24,0.11,7.46,28.84,2.2,7.86,56.0
Visakhapatnam,11.3,51.48,1.56,18.09,10.73,8.04,0.11,8.88,18.67,2.56,10.04,51.0
Visakhapatnam,18.16,66.09,1.68,16.27,9.74,8.18,0.11,7.01,30.36,2.69,6.72,61.0
Visakhapatnam,12.81,46.6,0.73,15.19,7.24,7.68,0.11,6.04,30.0,2.21,4.22,47.0
Visakhapatnam,10.47,40.29,3.4,21.59,12.95,6.5,0.11,5.58,20.53,1.96,5.06,31.0
Visakhapatnam,8.41,37.46,10.88,24.6,21.92,8.31,0.11,6.42,9.79,1.76,8.83,36.0
Visakhapatnam,8.61,32.8,8.19,25.18,20.05,8.68,0.11,7.24,12.0,1.54,4.9,37.0
Visakhapatnam,10.32,51.36,18.55,23.99,27.59,8.48,0.11,3.58,10.7,2.7,4.38,48.0
Visakhapatnam,9.08,35.35,16.21,30.16,29.22,8.35,0.11,6.56,9.46,2.21,8.55,47.0
Visakhapatnam,7.81,46.54,1.73,18.79,10.82,7.96,0.11,8.02,20.17,2.31,9.84,49.0
Visakhapatnam,43.56,71.06,17.13,55.23,43.31,10.19,1.31,7.95,42.81,4.75,9.74,82.0
Visakhapatnam,12.14,50.8,2.83,18.43,12.07,7.79,0.11,10.45,10.99,2.55,7.03,48.0
Visakhapatnam,16.51,58.2,0.85,24.04,13.44,9.09,0.11,6.41,24.02,3.84,9.44,46.0
Visakhapatnam,10.99,72.39,1.38,20.53,11.8,10.25,0.11,8.73,27.09,2.36,2.94,80.0
Visakhapatnam,15.91,81.11,3.27,23.59,14.25,13.57,0.11,8.48,37.58,2.55,2.85,79.0
Visakhapatnam,24.8,90.94,4.34,39.51,24.12,18.93,0.11,6.37,30.61,1.7,3.49,117.0
Visakhapatnam,45.53,150.21,3.5,48.13,27.74,12.68,0.11,11.82,33.44,3.03,10.55,145.0
Visakhapatnam,66.22,203.26,11.97,58.99,40.98,11.85,0.11,8.24,37.59,5.64,17.09,141.0
Visakhapatnam,26.88,76.7,2.0,28.32,16.46,7.56,0.11,10.13,24.73,2.06,5.23,52.0
Visakhapatnam,9.53,40.67,1.39,12.9,7.95,7.94,0.11,7.32,11.38,1.83,8.55,51.0
Visakhapatnam,11.18,36.23,1.47,18.69,10.97,6.78,0.11,7.87,18.33,1.51,8.55,26.0
Visakhapatnam,2.0,17.99,1.29,10.24,6.11,9.48,0.11,8.86,19.75,0.73,1.8,32.0
Visakhapatnam,11.07,42.11,3.17,11.71,8.78,11.96,0.11,9.7,17.92,1.84,6.42,44.0
Visakhapatnam,11.88,45.86,2.73,11.76,8.43,12.04,0.11,7.66,14.72,1.8,7.74,50.0
Visakhapatnam,8.42,50.06,2.09,14.05,9.15,11.07,0.11,6.96,14.28,2.29,6.16,49.0
Visakhapatnam,6.9,42.63,2.35,12.63,7.91,10.88,0.11,6.46,20.14,1.33,2.4,45.0
Visakhapatnam,14.04,51.69,1.59,14.28,8.87,8.43,0.11,5.58,11.15,1.72,3.72,61.0
Visakhapatnam,6.3,17.76,1.09,12.21,7.07,7.4,0.11,8.56,17.14,0.86,6.9,23.0
Visakhapatnam,39.45,54.88,2.94,18.85,12.42,10.25,0.88,8.38,66.17,2.81,4.93,76.0
Visakhapatnam,32.75,50.95,3.03,22.34,14.34,9.68,0.9,8.72,60.29,2.59,5.3,67.0
Visakhapatnam,43.35,66.31,4.93,33.9,22.03,9.91,0.98,5.57,57.32,3.59,7.76,98.0
Visakhapatnam,25.84,80.25,23.95,47.16,44.64,15.95,0.93,28.64,20.76,4.82,10.91,81.0
Visakhapatnam,24.45,99.34,26.21,45.24,45.52,2.96,0.72,26.95,14.83,4.74,11.31,100.0
Visakhapatnam,27.58,112.85,22.29,33.36,35.88,3.35,0.68,21.97,21.4,4.88,14.47,101.0
Visakhapatnam,28.92,161.21,24.9,34.79,38.75,4.75,0.6,21.58,24.13,3.05,8.76,133.0
Visakhapatnam,28.02,46.85,1.95,27.55,15.79,3.44,0.56,30.78,43.62,2.96,8.28,147.0
Visakhapatnam,45.56,72.39,2.26,21.17,13.09,3.13,0.62,22.43,66.99,2.78,7.42,75.0
Visakhapatnam,32.93,56.18,5.98,29.73,20.68,1.13,0.74,24.58,52.67,2.97,8.97,83.0
Visakhapatnam,7.02,20.34,7.31,24.67,19.06,1.3,0.56,23.0,26.63,2.52,8.84,48.0
Visakhapatnam,8.55,22.06,5.42,21.09,15.63,2.27,0.51,21.46,28.19,2.07,5.72,45.0
Visakhapatnam,10.32,23.93,17.22,40.82,35.71,1.31,0.8,29.33,19.51,3.62,9.25,52.0
Visakhapatnam,5.29,17.65,6.04,25.84,18.66,2.58,0.53,61.41,26.21,2.15,4.57,64.0
Visakhapatnam,10.5,23.78,4.96,22.41,15.92,2.67,0.52,20.41,27.52,2.07,5.82,44.0
Visakhapatnam,15.67,26.01,21.98,38.11,38.29,1.8,0.78,21.7,21.41,3.18,8.46,62.0
Visakhapatnam,5.08,8.16,13.55,29.46,26.85,2.36,0.69,23.81,17.4,2.45,7.5,74.0
Visakhapatnam,37.82,88.58,22.91,56.87,48.88,1.16,1.44,22.24,19.29,5.48,12.05,121.0
Visakhapatnam,18.29,60.5,25.55,37.56,40.96,4.16,0.8,23.34,31.21,3.26,8.72,93.0
Visakhapatnam,116.65,192.8,32.3,41.26,47.34,4.86,1.11,26.63,22.5,1.27,5.51,132.0
Visakhapatnam,38.34,88.54,14.13,41.66,33.73,6.36,0.88,11.09,42.15,4.12,9.27,111.0
Visakhapatnam,57.05,142.8,30.38,57.39,55.22,12.24,0.93,19.4,33.06,6.63,16.24,158.0
Visakhapatnam,77.22,174.76,44.7,76.77,77.19,13.36,1.05,21.67,37.14,7.16,16.22,169.0
Visakhapatnam,97.75,153.08,6.25,49.32,31.31,12.77,0.95,31.16,63.15,5.23,11.69,275.0
Visakhapatnam,116.67,183.4,11.14,54.7,38.15,15.05,1.18,24.78,60.65,7.16,17.16,266.0
Visakhapatnam,114.41,252.29,25.48,66.87,56.28,17.58,1.25,23.79,47.37,7.57,21.39,271.0
Visakhapatnam,57.44,157.35,30.91,65.83,60.15,28.27,0.87,21.33,23.63,9.66,23.43,114.0
Visakhapatnam,109.46,194.85,24.05,61.03,51.98,16.76,1.27,18.52,42.93,7.01,18.57,307.0
Visakhapatnam,86.71,157.26,25.08,43.75,43.67,16.22,0.95,16.03,41.03,6.17,16.87,134.0
Visakhapatnam,78.9,144.14,22.21,40.43,39.56,17.77,1.06,18.88,33.46,5.51,12.84,163.0
Visakhapatnam,63.19,109.0,25.5,42.84,43.48,12.52,1.0,18.43,37.39,3.85,8.31,101.0
Visakhapatnam,41.58,69.57,7.2,35.0,23.77,3.33,0.79,20.54,43.45,2.15,5.82,81.0
Visakhapatnam,31.24,50.3,3.28,22.14,14.43,3.49,0.82,24.43,42.64,2.38,5.34,60.0
Visakhapatnam,40.46,61.36,6.39,22.82,17.3,2.55,0.58,20.81,28.22,2.73,6.2,284.0
Visakhapatnam,144.72,259.91,11.94,47.03,34.74,23.41,1.13,21.69,55.81,6.3,15.98,281.0
Visakhapatnam,30.49,81.94,23.38,55.32,46.89,27.01,0.85,31.92,22.39,5.57,13.47,74.0
Visakhapatnam,26.99,88.4,14.96,41.21,34.2,32.57,0.63,28.81,22.9,4.52,17.29,109.0
Visakhapatnam,42.61,185.5,77.73,43.36,86.26,16.1,1.19,7.74,11.51,8.45,22.33,117.0
Visakhapatnam,34.27,97.09,21.38,47.83,42.83,6.12,1.06,12.33,17.62,4.73,14.54,96.0
Visakhapatnam,33.52,91.75,15.98,41.39,35.0,5.03,1.03,11.65,20.83,5.76,13.93,93.0
Visakhapatnam,35.28,98.36,21.98,42.02,40.22,5.6,0.95,14.92,17.79,5.44,14.41,104.0
Visakhapatnam,33.74,106.76,17.0,42.43,35.44,6.52,0.95,10.84,17.76,5.37,12.5,111.0
Visakhapatnam,29.19,108.49,12.63,35.22,29.01,6.81,0.94,5.22,27.72,5.47,8.75,98.0
Visakhapatnam,23.49,80.31,11.34,32.1,26.31,7.35,0.84,6.27,21.65,6.41,10.85,64.0
Visakhapatnam,39.35,93.44,8.6,39.29,28.02,6.93,0.73,11.27,28.48,3.61,11.06,107.0
Visakhapatnam,18.05,52.41,19.62,39.29,36.84,8.68,0.77,3.19,14.59,4.48,13.57,56.0
Visakhapatnam,32.64,106.67,5.44,9.42,9.43,5.12,0.65,13.95,19.52,5.27,13.29,109.0
Visakhapatnam,35.18,105.31,4.73,9.73,9.03,5.14,0.79,9.85,22.84,5.29,10.53,108.0
Visakhapatnam,26.34,57.94,6.68,11.76,11.72,2.46,0.57,7.02,4.44,4.05,20.0,82.0
Visakhapatnam,30.77,84.5,9.69,11.86,14.17,2.47,0.88,10.12,10.44,7.66,25.86,97.0
Visakhapatnam,45.17,124.19,15.13,15.42,20.51,2.82,1.24,9.78,12.48,9.97,32.15,109.0
Visakhapatnam,29.83,81.31,9.73,10.6,13.56,4.12,0.73,11.5,21.25,6.11,20.19,77.0
Visakhapatnam,20.11,52.18,19.18,36.1,34.79,9.54,0.71,11.7,19.76,5.35,15.59,62.0
Visakhapatnam,37.12,98.86,22.24,43.05,40.98,2.37,1.1,6.17,39.97,4.52,11.43,105.0
Visakhapatnam,37.09,85.61,6.65,33.06,22.99,6.25,0.68,13.99,32.83,2.16,5.95,86.0
Visakhapatnam,35.14,66.68,4.12,15.97,11.84,6.4,0.47,43.29,39.25,0.57,6.59,91.0
Visakhapatnam,26.46,89.36,39.38,42.8,54.78,15.67,1.24,15.85,15.7,6.83,22.83,97.0
Visakhapatnam,27.7,87.41,31.47,38.3,46.08,13.79,0.96,11.82,15.39,5.14,16.13,93.0
Visakhapatnam,32.77,99.56,32.53,32.42,43.7,10.69,1.32,9.55,13.14,4.6,15.39,98.0
Visakhapatnam,27.57,78.88,34.87,29.53,44.05,6.92,1.19,13.16,12.48,4.48,12.92,89.0
Visakhapatnam,35.29,116.42,90.84,35.82,89.98,4.86,1.27,36.42,13.48,6.79,18.05,131.0
Visakhapatnam,23.9,50.1,67.93,41.9,77.63,3.96,1.62,14.48,14.53,6.71,18.8,106.0
Visakhapatnam,42.98,98.42,7.28,34.0,24.13,7.16,0.84,11.14,38.86,1.87,6.42,83.0
Visakhapatnam,15.48,34.22,25.39,31.57,37.43,3.7,0.93,13.94,15.0,4.6,10.74,84.0
Visakhapatnam,6.63,20.53,8.07,18.22,16.42,3.16,0.59,19.71,21.31,1.97,7.87,42.0
Visakhapatnam,6.64,31.12,8.82,14.1,14.67,3.09,0.5,13.67,19.18,1.82,5.37,44.0
Visakhapatnam,15.09,80.12,24.8,20.87,31.27,3.86,0.61,13.48,18.88,2.72,9.12,77.0
Visakhapatnam,14.75,37.77,9.46,20.6,18.65,4.08,0.54,14.57,35.98,1.18,5.13,53.0
Visakhapatnam,9.76,27.66,3.26,9.06,7.46,3.87,0.43,14.52,36.58,0.51,2.81,43.0
Visakhapatnam,14.11,45.52,14.42,21.64,23.23,4.27,0.5,13.71,18.83,0.99,7.31,60.0
Visakhapatnam,12.12,31.34,25.95,30.68,37.57,3.45,0.89,11.8,16.54,1.64,8.91,64.0
Visakhapatnam,44.17,162.64,5.18,29.12,19.7,11.33,1.17,15.21,10.91,5.5,4.95,113.0
Visakhapatnam,36.97,104.19,14.02,36.46,30.8,21.37,0.74,2.78,51.42,4.52,10.57,103.0
Visakhapatnam,55.7,104.68,2.94,30.96,18.83,42.86,1.0,7.36,78.85,2.8,7.56,107.0
Visakhapatnam,52.33,99.33,3.51,33.7,20.78,11.69,1.13,8.44,70.91,4.67,8.7,92.0
Visakhapatnam,66.6,108.15,2.83,27.74,17.06,11.66,1.16,8.14,72.08,4.89,6.15,111.0
Visakhapatnam,49.66,90.22,3.23,29.88,18.51,11.38,1.08,8.97,59.28,4.79,8.17,94.0
Visakhapatnam,53.48,92.39,3.25,23.58,15.18,11.95,1.09,7.53,62.71,4.97,9.09,97.0
Visakhapatnam,22.7,50.19,3.94,21.94,14.88,10.54,0.97,9.26,44.0,4.14,7.61,74.0
Visakhapatnam,16.07,43.09,3.03,18.26,12.18,10.5,0.84,9.12,52.07,2.92,5.03,61.0
Visakhapatnam,48.21,87.02,2.89,21.46,13.76,12.39,0.96,9.91,64.14,3.4,5.32,72.0
Visakhapatnam,54.65,102.77,3.13,27.04,16.93,13.21,0.95,9.6,69.69,3.69,6.96,100.0
Visakhapatnam,49.43,93.16,2.61,26.01,15.96,12.71,0.9,8.68,72.49,3.38,7.35,99.0
Visakhapatnam,73.62,209.75,37.52,58.59,61.67,13.77,1.27,6.94,45.51,8.81,16.09,153.0
Visakhapatnam,48.07,87.2,2.72,23.06,14.47,10.79,1.02,8.07,55.96,3.36,7.62,110.0
Visakhapatnam,85.85,138.17,3.13,27.96,17.42,12.88,1.19,9.74,73.01,4.75,8.92,134.0
Visakhapatnam,73.83,125.02,2.93,30.68,18.71,11.44,1.03,10.25,83.49,3.87,7.65,181.0
Visakhapatnam,100.48,234.22,20.91,69.61,54.02,14.55,1.41,14.54,75.43,6.69,11.51,178.0
Visakhapatnam,177.2,326.4,37.86,79.29,72.95,22.01,2.08,16.45,44.07,9.4,15.42,326.0
Visakhapatnam,89.81,180.44,20.01,50.12,42.92,11.56,1.26,6.53,34.36,5.8,9.92,258.0
Visakhapatnam,71.06,103.17,3.1,31.92,19.5,11.9,1.05,10.02,71.86,4.61,7.73,160.0
Visakhapatnam,56.11,110.18,7.07,30.37,21.91,12.49,0.93,8.02,70.53,3.09,5.65,122.0
Visakhapatnam,45.58,105.92,16.23,45.59,33.98,11.03,1.03,15.64,24.76,4.23,9.71,105.0
Visakhapatnam,45.66,119.24,12.63,38.39,30.68,11.53,1.14,14.41,25.39,4.64,10.96,122.0
Visakhapatnam,52.42,136.94,20.2,48.69,42.33,11.3,1.23,11.47,18.65,5.39,10.51,115.0
Visakhapatnam,53.3,128.35,6.9,59.38,37.2,13.41,0.94,8.17,16.86,5.99,31.46,113.0
Visakhapatnam,61.94,142.02,29.35,41.41,45.89,10.94,1.23,8.91,21.09,5.9,11.71,140.0
Visakhapatnam,72.61,145.62,10.87,38.84,29.5,13.95,1.12,8.36,71.85,5.06,8.77,136.0
Visakhapatnam,74.82,177.62,16.76,48.23,39.27,12.04,1.43,7.31,40.41,6.73,14.8,156.0
Visakhapatnam,59.54,107.42,3.06,22.1,14.21,11.91,1.02,8.98,38.25,3.48,5.55,84.0
Visakhapatnam,25.31,54.82,3.1,19.27,12.78,9.29,0.79,8.29,39.57,2.44,5.64,51.0
Visakhapatnam,30.99,79.86,4.75,27.19,18.31,9.71,0.81,5.57,45.75,3.42,6.25,81.0
Visakhapatnam,39.3,92.98,15.49,29.13,28.09,9.84,1.04,8.58,30.23,3.77,6.04,93.0
Visakhapatnam,42.17,81.73,4.4,25.01,16.89,10.84,1.03,8.03,45.73,3.42,4.56,79.0
Visakhapatnam,43.36,81.3,2.81,25.07,15.46,10.51,1.03,9.53,59.04,3.12,4.01,128.0
Visakhapatnam,74.94,166.18,23.74,44.31,42.87,11.62,1.33,7.32,27.59,6.32,10.19,138.0
Visakhapatnam,68.72,118.43,2.94,26.22,16.34,12.62,1.02,7.57,85.54,3.77,7.51,140.0
Visakhapatnam,74.33,124.21,2.82,27.03,16.67,13.42,1.1,7.84,77.99,4.5,7.16,153.0
Visakhapatnam,75.54,126.76,3.12,27.0,16.91,14.8,1.14,6.7,78.9,4.66,7.67,143.0
Visakhapatnam,61.52,105.51,3.13,33.07,20.13,9.67,0.8,8.7,71.8,4.72,8.93,87.0
Visakhapatnam,44.67,80.81,3.12,29.73,18.36,8.41,0.64,8.46,63.97,4.06,9.32,111.0
Visakhapatnam,72.71,119.26,2.87,28.31,17.37,10.91,0.85,9.67,84.34,4.67,9.1,169.0
Visakhapatnam,93.79,148.19,2.69,30.06,18.13,11.64,0.92,7.95,91.45,4.68,9.62,226.0
Visakhapatnam,90.0,147.0,3.55,85.93,48.58,12.55,1.27,9.9,43.62,5.97,14.9,136.0
Visakhapatnam,68.83,119.7,3.06,41.14,24.34,11.77,0.81,7.53,79.97,4.32,10.56,112.0
Visakhapatnam,64.34,102.9,2.9,29.06,17.81,10.27,0.8,8.3,77.18,4.64,7.83,134.0
Visakhapatnam,53.08,100.93,2.99,33.47,20.15,10.77,0.75,8.3,84.27,3.99,10.49,106.0
Visakhapatnam,69.65,120.93,2.69,26.1,16.04,12.15,0.77,8.16,92.94,4.07,9.7,152.0
Visakhapatnam,73.45,129.85,2.47,24.11,14.83,13.57,0.76,8.92,86.67,3.81,8.16,105.0
Visakhapatnam,46.28,85.5,2.89,23.71,14.96,11.51,0.71,7.21,66.6,3.98,8.4,82.0
Visakhapatnam,46.69,92.64,2.95,29.13,17.88,10.57,0.72,8.71,69.31,4.39,11.24,96.0
Visakhapatnam,57.56,111.17,3.63,38.74,23.55,10.14,0.84,8.04,79.93,5.27,11.02,109.0
Visakhapatnam,59.7,108.74,2.79,35.91,21.37,30.83,1.11,5.88,74.13,3.08,8.74,110.0
Visakhapatnam,51.21,101.16,2.88,29.86,18.22,9.97,0.69,7.72,87.78,3.9,8.82,114.0
Visakhapatnam,41.18,78.79,3.02,26.24,16.35,10.84,0.92,5.74,70.23,2.91,6.99,98.0
Visakhapatnam,56.81,94.56,2.49,23.67,14.62,10.36,0.74,8.46,78.8,4.28,6.69,102.0
Visakhapatnam,71.12,125.12,2.71,33.16,19.84,9.85,0.82,9.14,84.58,4.62,11.04,132.0
Visakhapatnam,75.61,121.94,2.95,27.03,16.78,15.92,1.12,8.24,74.21,4.93,7.53,128.0
Visakhapatnam,46.59,84.0,3.45,26.75,17.03,14.5,0.96,7.26,66.3,3.37,6.68,76.0
Visakhapatnam,27.12,54.86,3.71,23.35,15.44,13.29,0.84,7.37,54.39,2.7,7.35,69.0
Visakhapatnam,36.82,71.34,4.09,25.16,16.72,13.26,0.89,7.86,65.75,3.01,6.26,85.0
Visakhapatnam,37.07,110.43,11.7,35.91,28.61,10.64,0.95,8.72,47.92,4.4,9.01,105.0
Visakhapatnam,34.71,112.54,39.06,43.66,54.98,8.86,1.1,6.22,34.18,6.2,13.11,106.0
Visakhapatnam,65.08,113.55,2.82,29.86,18.18,10.17,0.75,9.17,88.44,4.53,8.07,106.0
Visakhapatnam,27.82,96.94,29.83,39.95,45.5,7.63,1.03,8.27,36.34,5.69,11.32,97.0
Visakhapatnam,12.79,48.71,6.63,30.6,21.67,6.12,0.91,9.02,42.0,3.15,7.48,63.0
Visakhapatnam,17.03,48.31,3.66,24.57,16.04,6.3,0.68,8.84,46.24,2.22,5.26,64.0
Visakhapatnam,36.8,73.78,3.03,30.32,18.06,7.63,0.62,9.99,66.87,3.34,7.6,92.0
Visakhapatnam,58.41,110.56,3.46,42.14,25.23,9.36,0.69,8.35,83.84,4.44,8.28,129.0
Visakhapatnam,76.4,129.34,2.7,32.77,19.64,10.06,0.69,8.42,91.88,4.26,6.92,137.0
Visakhapatnam,63.36,113.04,3.29,34.16,20.84,9.51,0.74,8.34,82.55,3.79,7.67,125.0
Visakhapatnam,24.02,95.84,29.64,37.62,44.11,7.15,0.95,7.82,40.3,5.08,11.08,91.0
Visakhapatnam,64.0,137.38,13.61,32.38,27.8,47.68,0.49,4.75,44.3,4.73,10.57,122.0
Visakhapatnam,73.3,125.23,8.21,29.07,22.13,21.52,0.52,3.69,47.84,4.1,9.4,157.0
Visakhapatnam,52.09,119.12,19.75,27.89,30.9,7.62,0.46,3.09,36.61,4.18,10.89,104.0
Visakhapatnam,55.21,97.03,23.46,52.63,46.57,13.92,1.36,16.88,41.86,6.27,12.3,102.0
Visakhapatnam,66.21,107.1,29.48,41.29,42.14,14.6,1.28,7.78,49.79,5.73,9.67,107.0
Visakhapatnam,71.24,111.64,4.86,28.97,18.79,15.76,1.21,4.35,76.59,4.56,5.77,121.0
Visakhapatnam,73.17,113.17,3.86,18.95,13.18,13.54,0.95,3.3,90.96,3.5,4.92,144.0
Visakhapatnam,76.86,123.73,3.89,23.54,15.42,13.1,0.98,4.77,105.22,3.72,5.78,148.0
Visakhapatnam,67.81,108.77,10.99,57.83,37.45,13.76,1.42,8.65,64.86,6.43,9.81,136.0
Visakhapatnam,68.03,111.45,21.88,68.69,50.86,14.33,1.54,18.4,67.78,5.11,7.06,137.0
Visakhapatnam,62.88,102.81,19.8,70.47,50.17,14.2,1.48,15.37,60.23,0.0,0.0,124.0
Visakhapatnam,77.1,107.71,4.09,30.17,18.84,13.78,1.1,5.99,104.87,0.0,0.0,139.0
Visakhapatnam,80.78,122.62,4.28,29.97,18.88,14.36,1.11,4.71,109.76,0.0,0.0,166.0
Visakhapatnam,80.65,120.43,4.27,33.64,20.69,17.02,1.21,12.21,153.23,0.0,0.0,236.0
Visakhapatnam,74.57,122.65,4.4,33.51,19.58,12.92,1.18,3.76,103.82,0.0,0.0,156.0
Visakhapatnam,63.88,114.71,11.79,51.04,32.67,12.48,1.26,8.36,73.47,1.12,1.49,126.0
Visakhapatnam,55.47,103.58,23.55,56.26,44.97,14.51,1.31,6.47,55.26,11.25,15.29,108.0
Visakhapatnam,68.84,118.21,4.66,30.0,16.93,14.17,1.05,7.12,94.31,7.01,12.18,101.0
Visakhapatnam,82.19,127.59,3.74,25.96,15.4,15.25,1.12,4.77,100.61,8.61,13.06,173.0
Visakhapatnam,68.09,106.33,15.05,36.01,29.2,15.4,1.26,6.49,64.59,10.52,16.76,190.0
Visakhapatnam,90.15,158.52,11.15,50.13,35.73,12.76,0.95,10.94,32.96,0.0,0.0,228.0
Visakhapatnam,108.49,191.72,23.48,51.15,46.26,13.4,1.1,14.45,40.81,0.0,0.0,265.0
