City,PM2.5,PM10,NO,NO2,NOx,NH3,CO,SO2,O3,Benzene,Toluene,AQI
Jaipur,33.70884098,68.70016138,7.922190212,31.4714374,33.06347705,26.74553833,0.6871263,14.81170387,42.52369583,1.56785637,7.18280438,88
Jaipur,39.30154054,98.31476222,9.792586159,31.83296594,36.94970223,17.64660256,0.574576785,10.53969052,58.85520747,0.549713951,3.225756132,97
Jaipur,47.47297179,98.77743035,11.96079188,24.20032921,30.99318266,13.49792329,0.725336773,9.493249398,28.05315686,0.655429309,8.316066389,103
Jaipur,40.75624894,105.7537794,2.660965217,30.2430887,24.09,16.41154435,0.756894658,6.503684472,21.70336497,0,0.023298385,93
Jaipur,36.86482581,83.78413047,6.083050071,20.90264422,22.90696862,26.73382299,0.772606135,10.94268301,57.35,0.8556756,3.716273274,93
Jaipur,48.34674481,104.543347,13.88532391,45.60209302,48.48549841,46.00583068,1.015498407,15.43379382,70.39069641,3.53299044,26.64035879,122
Jaipur,57.2378296,128.9373914,9.479524931,42.39463682,43.0232022,40.48421516,0.903537495,12.95897998,51.02673734,2.686462505,8.969455045,127
Jaipur,21.30367832,43.8660058,4.386891808,15.23548802,17.49683288,25.82438157,0.648828632,10.62334061,69.60434447,0.876408423,1.123678323,87
Jaipur,26.23588561,53.66736735,8.407780825,24.14881461,26.86437626,42.00997238,0.669703653,9.872742924,31.23929018,0.518221918,3.578146117,73
Jaipur,52.11954678,123.9456126,14.2680911,55.33157205,57.6725795,42.00680404,0.955923337,16.96123022,49.31266516,3.291543632,11.56104893,134
Jaipur,36.27552144,81.34308988,6.846827883,23.83596397,23.80586724,28.88541805,0.637788526,11.81573605,37.46484433,0.373718034,2.986378696,86
Jaipur,57.98139663,137.1393606,19.32577781,43.00086618,48.46180015,31.17142301,1.025094284,12.84139072,70.28747492,1.543709483,4.729563952,172
Jaipur,37.82859569,79.44177298,14.11718602,24.94601728,34.11294707,14.22633012,0.723910815,10.87595074,24.1157404,0.659108154,8.739077562,87
Jaipur,108.080472,185.5943427,17.14037573,21.27364645,34.15441962,43.90371867,0.586729289,11.21393062,7.026789667,0.001223507,0.694588152,254
Jaipur,45.96417203,167.7086297,5.979104569,30.34745652,28.26143627,17.3863572,0.328741379,8.909327961,39.8608332,0.07744003,0.578762743,132
Jaipur,52.40553908,142.3508731,21.56071842,42.2161273,24.3855315,32.93213198,0.295206468,11.81779966,37.76326387,4.50293179,3.851259426,157
Jaipur,50.56792093,120.9616452,17.62484238,52.58922352,61.29605273,65.47120937,1.254153067,11.8597557,43.10648152,4.645770907,20.69020071,123
Jaipur,49.3661075,123.4167093,17.55864637,47.40563355,56.32971743,47.34309935,0.955305375,12.3613583,37.51037378,5.151982694,18.37740188,122
Jaipur,51.32758441,91.18069256,12.62291679,21.41784891,30.92711101,13.2326558,0.810368951,7.696007665,32.06644976,0.810671777,3.481347063,116
Jaipur,83.07928275,154.4762952,14.94020014,29.34207158,27.13142706,18.7589718,0.031687903,10.09198969,64.71129506,3.364772512,5.259150752,197
Jaipur,96.32451699,435.2710306,11.10086017,24.39289399,29.57768134,20.25582337,0.882606327,12.77119277,66.39849658,0.891173661,3.554806455,324
Jaipur,40.11401751,125.3520112,8.674332853,32.25730469,33.08446869,21.41510917,0.573175644,10.14866328,73.4189156,0.291630278,0.972527909,187
Jaipur,34.19126963,94.83897509,7.393630414,21.71661431,24.15247184,16.64289545,0.739554577,10.9858131,52.77456568,0.360423211,3.43423211,101
Jaipur,99.66311206,174.5269914,55.80720623,36.38635692,87.74533879,30.60759175,1.494193676,13.26486334,32.11489165,1.870113241,7.487799704,238
Jaipur,44.07248612,104.1059888,7.28525403,33.45237332,33.5614126,21.78305103,0.868022605,13.93220378,56.11412455,2.027288271,6.207740152,106
Jaipur,60.32712079,141.3392592,8.557303633,39.90318161,39.37712079,44.30757232,0.930550476,14.63480685,62.27412203,1.979822732,13.65962679,128
Jaipur,45.36745109,101.0567117,12.13117611,29.75840991,34.49010811,30.07309586,1.147220841,14.12686845,65.19975786,1.087366767,6.580278892,108
Jaipur,29.21208083,54.08652857,8.146647193,14.29398462,20.54622101,12.46051142,0.61861775,8.912764499,29.08869286,0.598942004,9.030484603,59
Jaipur,47.91723717,101.86489,8.935554342,40.22991148,38.46088863,29.08271561,0.825025715,10.74305286,49.66281426,2.151715706,9.108457127,104
Jaipur,56.86990607,121.5596586,13.73347596,56.37113679,59.10610213,37.08742453,0.870628401,15.44627656,49.87297875,3.275884458,9.314732763,129
Jaipur,108.1300836,219.246845,44.29492574,94.83406633,99.35822999,24.72911464,0.038118962,10.74035977,56.78486589,6.034799568,10.94567051,243
Jaipur,69.4631469,155.5040025,15.38511513,68.40468658,69.49271478,50.48216139,1.258284552,12.14462416,32.94083816,6.64361536,22.50179604,145
Jaipur,25.25912306,55.69832204,3.253352384,15.94481961,16.35262904,22.02302911,0.528495267,10.1538864,46.71413288,1.697523666,27.14270406,72
Jaipur,54.97428758,127.6283634,15.22093086,49.29115643,54.33134,44.10448542,0.811368142,11.88849072,32.93358271,3.970535999,19.51685499,128
Jaipur,37.38698489,71.32272286,11.00481166,17.92033447,28.85359798,14.41556584,0.606276181,9.218325209,29.96866049,1.057196786,4.361757592,84
Jaipur,29.2493857,61.5399931,13.21404887,20.56379128,29.8551651,12.43613611,0.626552181,10.28347432,18.16213335,0.581287963,9.552549421,82
Jaipur,45.87671949,89.83757864,9.427809387,27.00120272,29.17705236,20.97211275,0.830507382,13.05520269,51.49323486,0.766840272,4.275022825,173
Jaipur,71.28680428,227.2155472,8.418071811,20.66525764,24.34397968,12.64261215,0.790762279,10.79078477,55.18583999,0.464405799,2.257578214,263
Jaipur,44.40657249,127.9287993,6.7636549,24.60362851,25.72551041,15.63432985,0.646922671,8.924381658,28.93794877,0.476798906,2.874974095,110
Jaipur,85.98936193,156.0427431,10.28400985,27.55117022,25.67117964,15.71137977,0.223908643,9.189244165,75.06808108,2.831203197,5.237318107,198
Jaipur,64.33690536,152.7124638,29.87199197,64.15778638,82.91394834,59.85850721,1.386827128,13.5375492,41.47399926,6.931260374,13.97380368,149
Jaipur,32.6332966,70.68714764,12.42746938,15.01335255,25.61132212,9.607371455,0.765591115,8.731404348,14.70059641,0.685006994,3.527399433,67
Jaipur,132.6569159,171.1049654,19.76088715,41.26379757,43.8758697,32.98125076,0.072747753,8.848191221,91.26912343,2.312820518,3.83624749,263
Jaipur,32.55957541,59.56032754,11.97657026,28.98830406,33.33181095,52.1417731,0.838747574,11.02782269,24.44206134,0.64,4.221849767,80
Jaipur,73.8423435,183.3862195,20.38513659,55.70744089,66.48854343,52.52310546,1.168031361,10.71570746,46.47073382,2.805118217,9.933268408,175
Jaipur,56.16738251,168.3500976,12.34352897,20.0855794,29.31607403,9.88511588,0.721870172,10.50628541,43.04490504,0.584013412,3.067197425,154
Jaipur,44.2330012,128.6400398,6.077196131,28.3748687,33.04570732,16.09259552,0.577116463,12.03766707,87.13006159,0.707464228,2.415890246,139
Jaipur,28.51858597,84.85678511,2.522983368,29.47026082,24.09,16.17596674,0.537475273,5.549210928,24.46901971,0,0.026130852,77
Jaipur,35.6193203,155.8249622,4.649104225,28.84012317,24.09,17.65019519,0.307919138,10.31418382,35.95947131,0.001221099,0.199602651,148
Jaipur,40.87006617,90.05393777,7.175449127,23.35868058,25.53335539,27.23257083,0.869741893,10.02706577,56.81315505,1.057829854,7.719789419,99
Jaipur,43.01010901,84.35952371,7.681625053,30.54062756,33.8366964,17.84326991,0.613306249,11.4471925,70.89596248,0.51769124,3.007018761,119
Jaipur,58.52249183,171.1562384,9.3403483,17.8520193,27.1923676,9.394637852,0.770515317,10.58721444,54.51023584,0.781100294,4.207702056,154
Jaipur,50.92275721,112.1091877,7.395554329,40.00464624,39.14788543,30.06882647,0.992467817,12.01591658,59.64601338,3.220586767,6.619139805,111
Jaipur,68.01996701,174.5057092,21.92558614,35.07436884,43.47904394,24.41880832,1.25921357,16.15457457,46.72722498,1.523438398,8.066449033,131
Jaipur,98.22575349,248.2659952,13.75667103,24.68479703,32.59344084,23.70375683,0.711867456,10.66391482,42.04795264,0.862115403,4.301731379,217
Jaipur,35.78826192,88.82759008,15.65417207,36.73722641,43.95821378,24.1704011,1.009197807,10.60976001,57.0464309,0.889598904,6.385186844,109
Jaipur,32.80790296,93.20976676,9.025803849,39.48336424,45.42382863,23.8839546,0.677558309,10.29907122,66.47091007,0.815814244,4.033839022,99
Jaipur,26.14375439,55.72283703,7.153161588,18.03057848,22.53556094,40.59753001,0.6999012,11.10170083,25.34541966,0.58,4.427826408,72
Jaipur,47.95773659,98.12796807,16.21277933,45.10059763,54.08484151,28.86240185,1.268797186,16.0008518,36.59803843,1.111318558,8.058203342,102
Jaipur,30.29063053,77.44907967,12.35231285,20.3442447,28.40955997,14.88273411,0.747823988,10.6601905,21.15035685,0.75316877,10.81937484,79
Jaipur,65.77407751,150.8460442,49.58711115,65.4042361,98.25564884,60.94918625,1.360754281,14.31848153,37.38126465,5.351518473,18.30871883,148
Jaipur,36.5671347,85.3441768,14.00159656,22.98947247,32.13220946,13.02599427,0.706357804,11.16808267,22.92662855,0.606357804,5.623905875,90
Jaipur,35.01091393,93.33695003,6.447411927,28.36133875,29.63275002,21.15789072,0.727027484,9.586368203,70.68695496,0.709706621,1.616294037,113
Jaipur,57.59720895,121.9547035,25.28495382,45.23868603,61.79785087,24.16750817,1.233550055,9.654257338,45.09447501,1.390446137,9.697630646,127
Jaipur,47.14111439,135.739016,5.486793125,27.99705394,32.81365145,17.73219916,0.613301719,11.15369295,91.73062831,0.863242442,2.669917012,138
Jaipur,70.6778317,172.3306505,57.96663994,55.24176645,97.34419107,20.03384079,2.317381348,15.08052312,32.082467,2.107032602,4.071099338,166
Jaipur,70.86934156,156.5752012,14.27772313,70.51222713,70.81932745,49.8622984,1.283596831,11.63114612,30.01003871,7.251607395,24.30462194,146
Jaipur,36.74169935,84.29099877,10.73911433,22.82709585,29.10011336,11.38978375,0.623048407,7.992564337,23.90368694,0.551647773,9.19835196,77
Jaipur,68.13166907,195.7708848,54.76824469,51.5201704,92.1574461,22.15564362,1.867310614,10.056783,29.28642579,2.390059536,9.525081095,165
Jaipur,37.55195477,94.71989571,29.20381418,52.66448315,66.86882148,53.96463095,1.024037069,11.58375905,39.21724873,2.895314223,11.21346077,98
Jaipur,77.68129701,168.9904708,13.06155514,32.34676675,43.3275719,29.57117405,0.653892702,8.600641346,35.61847728,2.972823514,8.675204867,242
Jaipur,43.73788772,129.1174218,5.68074371,28.59102761,33.30155839,15.99270486,0.564814073,11.70523992,87.58190409,0.723840459,2.542636941,139
Jaipur,21.22410216,50.59718298,3.097182979,13.74591489,14.6874156,19.43390072,0.621268086,12.07220709,65.36091343,0.726902129,0.612158864,84
Jaipur,44.82481225,101.5936915,18.68745023,46.83989531,54.88593752,39.45344463,1.066191831,12.50475537,41.83802481,2.891384115,8.450270803,105
Jaipur,49.65600056,114.5699375,9.487812489,39.22856295,41.62206255,25.49506406,1.097687529,12.02362456,60.79212328,3.046062691,5.2555632,109
Jaipur,47.42562049,117.4730326,10.79143397,29.13783585,32.6525899,21.18530464,0.781867197,13.1482482,67.65091371,0.582415817,4.109672719,120
Jaipur,28.38969314,58.06837137,13.67562135,20.28147677,30.00492857,12.79965361,0.671886962,10.88702219,18.3579185,0.472515949,9.858854349,79
Jaipur,46.89738137,91.41600396,9.89852519,20.33570702,26.11320519,11.45877343,0.728442443,11.10393527,24.76848382,0.621557557,10.0890484,101
Jaipur,29.10871018,65.4076415,6.987007115,28.46569101,29.52190054,33.92665442,0.858381153,13.4041195,65.61817845,2.237931029,17.13907347,88
Jaipur,30.75055764,88.36767774,13.16384645,15.35563783,24.09,5.78230711,0.439385023,4.475821187,1.129938881,0.491199394,0.781692133,82
Jaipur,46.95591064,105.8096193,14.39111911,38.79444017,43.812677,19.85120708,0.993482086,11.03269194,40.0840675,1.392670079,8.703460228,103
Jaipur,28.46920893,78.62384032,4.613729979,13.3527694,15.46519977,19.78655522,0.604915243,11.04384099,45.68270688,0.39903942,3.896212181,87
Jaipur,53.61571716,140.8478598,5.042364505,15.28812705,18.65134358,19.934666,0.669039576,15.97831863,45.73924376,0.640436097,8.126286868,124
Jaipur,20.87554751,49.3008484,3.931142398,14.67635416,16.37082199,20.1685205,0.61,11.98527584,65.11181525,0.653629143,0.88170243,85
Jaipur,43.26944757,94.05822808,7.820229271,26.12475737,27.7043354,30.85834271,0.845763415,8.794257333,57.58517442,1.097347563,8.165304873,101
Jaipur,57.466461,126.7549694,9.692763721,43.42373079,43.64911843,40.52522357,0.907872906,13.07326054,51.16312074,2.672403235,8.969558637,128
Jaipur,65.54080883,142.8748524,33.95893631,40.97566397,63.82184763,16.20732806,1.390357696,14.63989109,52.64757409,1.698286157,12.47604047,152
Jaipur,78.67038332,146.6653438,6.463290943,38.3716432,36.49467345,32.89310473,0.857942592,10.8006858,68.09244527,2.081408847,8.779824689,189
Jaipur,25.53630529,56.90265424,8.499941795,25.00762224,27.96648428,28.35298312,0.773530268,7.984343717,22.5219514,0.407651339,2.571137953,63
Jaipur,43.758965,98.85545227,18.50476494,45.09250609,52.75308398,37.10544093,1.031372994,11.77331821,42.50336926,2.927826232,8.929473159,109
Jaipur,26.49412636,49.59749976,11.58460116,29.97097846,33.22631768,32.58287672,0.896588855,9.570986393,24.13496178,0.618222906,4.354668718,67
Jaipur,23.22117763,50.87923796,8.407753557,24.28471051,26.62864915,31.4601634,0.766061356,9.763117289,29.30547764,0.333938644,3.089079661,64
Jaipur,31.6914597,69.17927052,11.40935075,18.24749871,27.8020081,14.70459993,0.695123298,9.74317556,26.97019139,0.795309533,4.915153478,86
Jaipur,101.2273511,172.6485006,32.58459654,69.6374967,71.25184888,22.87654611,0.094867797,7.302407997,87.345922,3.447658961,6.908555785,235
Jaipur,44.47583922,110.4537613,7.063250827,27.82485912,30.36028343,24.78213757,0.807882873,12.17340276,58.97374254,0.98317569,5.667599448,100
Jaipur,83.76112967,198.3131952,8.070451431,25.53318531,31.66769594,19.5091968,0.829513392,13.19253857,65.73300759,0.661336705,3.690498333,160
Jaipur,66.47832975,133.2654598,5.475945367,37.82895921,35.53160628,34.41719641,0.828196047,9.455038276,79.21462012,2.49575346,9.329872062,161
Jaipur,50.4036317,106.63323,5.771921752,35.16267531,34.37697782,27.65917369,0.838217294,13.01085821,64.81132619,4.267598805,7.642424122,108
Jaipur,80.3939222,250.7621977,13.54586926,25.53651043,32.0224223,25.28356527,0.748828955,11.04506266,36.35571335,0.522552637,3.292434329,174
Jaipur,39.41159605,108.003515,2.611292465,30.21570888,24.09,16.37006643,0.754490414,6.664209548,22.13136647,0,0.05169862,91
Jaipur,28.36538703,59.05113343,8.18807258,34.67648507,37.68052136,25.31674176,0.737409161,8.02020137,55.76422571,1.363680903,3.957045806,89
Jaipur,41.38589724,59.47666603,10.71433561,19.96946406,30.64648032,13.19359569,0.587628211,10.79073415,32.26751179,0.938863658,4.455454633,90
Jaipur,28.3987786,59.18865398,8.407753954,34.49810379,37.61198077,25.1888872,0.740924063,8.145419754,56.25367581,1.317987178,3.974620316,89
Jaipur,78.26244965,153.4883358,10.54637877,15.90356298,18.60464136,12.90112498,0.504296888,11.09755035,102.0131952,0.994824426,1.978637038,202
Jaipur,48.19474301,109.2885682,8.971952884,40.85287987,41.27655211,46.33588619,0.857047726,11.84726392,46.51011625,1.408550887,6.988767083,112
Jaipur,86.40391829,157.3374803,5.776208048,21.75331673,21.53717677,11.93727941,0.52037801,9.25505132,93.41432342,1.542153574,4.008030007,200
Jaipur,65.17166809,176.4539514,12.23084973,34.63505989,36.60143,16.07356216,0.77036142,10.33219632,52.63767323,0.930806245,9.735111931,143
Jaipur,51.66807131,141.2029786,8.708430812,30.33076314,32.77240506,41.60956776,0.730744649,12.99235378,44.5328844,2.843098432,8.53791868,120
Jaipur,45.16460161,107.5258099,14.90813853,34.93640041,42.1692811,22.66451466,0.942377149,11.78606876,50.49355105,0.970079878,6.484091,105
Jaipur,25.56972517,49.94841234,3.379781365,12.53240499,13.46825194,18.90508276,0.602021864,11.41267675,52.91284226,0.386830813,5.681635673,76
Jaipur,30.38227241,62.18570984,7.600920812,34.22711506,36.51288173,25.90644167,0.702576667,11.03712068,48.16091439,1.624846665,5.481658265,88
Jaipur,51.32716105,131.7374519,12.62319676,39.22561932,41.77552917,27.48582278,0.837286631,9.544154067,62.64471253,1.020650016,3.246650296,147
Jaipur,32.97080139,65.93033101,6.982195126,17.69642856,22.81900696,26.6974216,0.61,8.735627177,28.68660278,0.217595819,2.844808362,74
Jaipur,89.99141514,178.1097043,46.35774126,28.20979632,91.31830081,27.25422505,1.302032151,10.88761197,31.85008038,1.287092433,5.478223344,232
Jaipur,55.71510252,123.7414449,23.3622485,40.99303202,53.385243,24.70364803,1.201785185,9.323860924,43.87976703,1.735413141,12.11337754,139
Jaipur,36.33708548,93.55386606,16.18033134,32.52348185,40.17197621,24.08219616,1.030262425,11.10656063,57.23174022,1.085870109,6.74796951,107
Jaipur,61.78696921,138.5000769,31.49777229,44.21017541,62.36547076,19.04669848,1.47503077,16.19223078,45.76083073,1.766024616,11.38093538,153
Jaipur,67.91588001,175.0266852,13.51686068,30.46705205,34.65564759,21.09509402,0.545655542,8.345903855,46.14333863,1.431551448,3.868701492,145
Jaipur,28.7111061,95.20869739,3.253215498,13.6540238,14.31143176,19.56192758,0.549589263,13.36793163,53.77144644,0.698895417,5.949177005,91
Jaipur,59.90859432,121.8676729,9.743492111,23.39509178,27.72355412,17.47018109,0.528283715,8.529189738,62.61530416,0.519940458,3.650238167,155
Jaipur,46.98945847,119.3383944,18.86018974,33.6505678,44.12615677,19.80084075,0.896156765,10.84843235,43.98854619,1.069617574,7.905664859,106
Jaipur,38.04410746,112.5156669,3.525400155,19.81621028,19.47042763,27.67237544,0.62,11.34027659,71.60005097,1.571957634,3.156059245,106
Jaipur,63.07892575,202.2990907,37.85830368,34.54202817,58.44401223,29.45657376,1.530358414,13.5021595,30.36938893,1.57965913,6.693925007,180
Jaipur,42.20000205,87.42271878,11.64726417,35.37136826,38.68590001,22.46727645,0.977727304,10.36135598,52.72771162,1.081364845,9.02637678,101
Jaipur,21.61855674,55.0166698,3.106082446,12.09220621,12.85728861,18.65436077,0.714628856,10.37020611,49.6139692,0.57048453,0.378298981,84
Jaipur,66.32827533,152.0074145,37.12568244,62.73706851,87.83706335,61.43965477,1.388103458,13.96689627,41.41224287,6.25827644,14.45879152,149
Jaipur,47.39159599,114.672322,11.13991007,25.71851288,31.74002461,19.34991007,0.735708065,10.84890856,37.60638205,0.798701249,6.931489963,106
Jaipur,41.65740355,95.8065013,19.06401513,44.32849174,51.2824139,32.75204879,0.9296522,10.86737946,40.51740694,2.440185945,9.648168029,106
Jaipur,44.24626421,107.0489117,7.912040044,27.5017207,29.32394986,17.97077515,0.728539762,10.05009767,53.29632308,0.581460238,3.335208508,102
Jaipur,73.85295579,171.4535381,16.88818028,53.75819165,60.06716842,44.64616909,1.029617138,13.21087398,47.99672059,3.359172742,10.57127051,185
Jaipur,23.54513272,46.3828318,3.268566739,13.43733327,14.2749667,20.07236657,0.626399962,10.47196604,54.71943155,0.71733327,0.44,78
Jaipur,44.13083788,101.5606686,4.710157805,16.34358966,18.73390527,24.79863699,0.725802007,9.609385949,76.40359825,0.818398847,1.381529404,108
Jaipur,27.34150473,56.64902115,14.73411982,19.83814462,30.71288533,12.62438276,0.733747262,10.57084733,19.98346972,0.554996349,12.55321408,77
Jaipur,47.12590133,105.31462,6.773588267,40.5851272,39.78666329,30.16333387,1.073333063,11.60923236,55.12154664,3.670255609,8.470766828,115
Jaipur,52.2577244,143.4884489,11.63463775,37.75246792,44.50450608,23.13932579,0.758249566,10.87712304,57.24423055,0.913738304,2.164688043,134
Jaipur,64.60677229,153.9033129,16.60834953,37.85387519,42.80345954,22.8200734,1.021564789,15.90707817,36.8967849,1.587982863,7.618398513,125
Jaipur,26.64816895,64.34763124,3.669683423,22.4099475,20.85953547,19.07727808,0.542023544,10.22491569,138.7429924,0.677998728,9.980746105,118
Jaipur,108.6836543,213.648396,39.94958662,54.30423337,78.60551737,39.16072354,1.39641379,7.868292821,48.18815606,4.604155442,13.6043371,252
Jaipur,22.21585804,24.91069799,4.492567058,6.201424866,24.09,0.703790014,0.873991924,9.01240553,1.344663975,0.034663975,0.582728586,57
Jaipur,48.18026111,104.8745296,5.052434722,35.73687732,33.27615,23.6956206,0.884711458,15.47791285,59.38491713,2.852007871,5.85559676,105
Jaipur,95.2213044,205.1642733,40.54835102,59.3075291,78.50659431,31.30238132,1.192471785,5.104604113,57.78150772,7.362924102,21.45581117,250
Jaipur,48.09038859,109.3866906,12.385395,43.51005508,47.83129367,32.0270418,0.940077718,10.03644269,47.19430204,3.537325134,10.37928771,104
Jaipur,41.81791569,100.2778,6.200333231,36.59457323,34.7491363,28.31663723,0.859731385,10.68583477,44.86504246,2.39409723,9.055440306,92
Jaipur,30.6117217,60.00395986,13.15866571,26.36736026,35.18203744,18.61358694,0.773773317,10.3524677,19.46926834,0.640215213,4.88678614,79
Jaipur,49.65337874,132.8800838,29.30489825,50.21605948,65.48886501,27.46615804,1.31781209,14.65011337,45.50893397,1.603800922,6.813240827,119
Jaipur,24.26769498,98.97108968,4.335240037,27.29397343,24.09,17.20307116,0.207831119,9.693704459,42.57091936,0,0.272860056,107
Jaipur,35.04762911,96.08790701,7.845604136,33.07909246,34.32552851,29.0492191,0.761512575,12.35196635,44.76162982,3.015176765,9.068958203,107
Jaipur,23.49022225,53.33378776,4.942959642,16.13113122,18.30812117,23.53422212,0.622303034,11.26631305,43.71484861,0.650575759,1.002808091,69
Jaipur,27.37398674,66.34152213,2.818945337,11.05251245,11.52557153,16.67655626,0.508980305,12.44248112,45.73213143,0.780323952,23.52047306,78
Jaipur,24.48263029,55.52392919,5.022444105,18.14671317,19.76184352,25.09966012,0.594608938,11.14876634,41.05441347,0.562085665,1.206526986,67
Jaipur,25.07844702,50.21611754,3.086782055,13.59540691,14.1880262,20.31738071,0.721244145,12.04479874,59.16920449,0.875406909,0.44,78
Jaipur,64.98236474,161.120563,5.543168999,28.62955923,28.58301337,12.70044077,0.812031544,10.51354815,80.16747754,0.886026739,2.011406936,170
Jaipur,115.9392806,220.3661161,37.18769436,50.87276617,75.96530084,44.7177202,1.336243518,10.63031288,39.06633914,2.436337206,5.705657661,252
Jaipur,51.15394813,118.0381765,10.65489839,24.40446648,27.00143585,21.97805975,0.940424932,15.41993934,47.58582772,0.974814377,8.238498635,146
Jaipur,66.8092849,168.3720284,10.37733968,26.08479156,31.35681529,12.71242478,0.689269957,9.445139295,95.6634343,0.558520286,13.80532153,171
Jaipur,48.37792579,106.5946033,29.17605807,38.21119935,57.8264167,26.92774647,1.249489986,15.51396988,54.15848393,1.983046111,8.460943953,125
Jaipur,33.9438058,71.9720219,11.13717583,17.92798902,28.27930035,14.99255311,0.655677657,8.887205152,28.50857139,1.016205122,4.706091581,83
Jaipur,46.60522628,110.5397986,8.279215732,31.54270926,32.57528518,20.88778053,0.878722878,12.28327962,52.81049285,0.917563549,5.729271558,103
Jaipur,28.90025826,59.17338999,5.660938215,15.68707421,18.90681596,28.1181203,0.61,9.923540373,64.74531546,1.46,1.314632234,82
Jaipur,53.3675851,124.8825924,15.28015129,50.45408496,55.07499564,48.28830959,0.888332849,11.89575793,35.32347106,4.568329941,18.8601542,129
Jaipur,29.50030837,53.20375423,13.78909034,22.85287544,32.68196578,13.76726643,0.664608387,10.60662967,15.75183935,0.483916128,8.88090966,64
Jaipur,75.69756153,158.2928314,29.03412227,55.65432688,69.43704458,19.56301077,0.490926163,10.50923693,50.84097066,4.127221511,3.982670754,150
Jaipur,78.50489886,187.4502453,37.49666217,24.77436025,36.2885241,36.77284306,0.662432568,12.0691175,42.22920517,3.10506996,4.120613621,173
Jaipur,63.54707583,177.1165985,14.26915326,24.84386428,33.02652373,10.46549794,0.69,10.3624804,37.75994787,0.274192466,1.129608358,157
Jaipur,40.85032944,100.9414389,9.03729648,38.5749792,43.02510416,18.86859904,0.86451344,10.15411584,49.532128,0.61993184,2.988538404,113
Jaipur,30.87906965,75.99365001,6.798179916,17.77405427,22.23947391,29.76178932,0.634135491,10.16028304,57.18010153,0.696541964,1.472103126,79
Jaipur,43.54761599,65.39236641,10.23516005,15.5560943,24.36424371,3.834199103,0.797562278,9.313238463,3.241939186,0.087757987,0.458291711,67
Jaipur,43.15406442,94.14123682,7.862817783,37.66425325,38.05917682,31.60679065,0.817967792,11.43587591,47.47496117,2.700676042,6.269838959,92
Jaipur,44.17452878,100.5630741,6.552429129,33.87567864,35.90644165,20.22634896,0.795510572,14.40230041,89.05073434,0.865790035,2.469036218,129
Jaipur,41.48945684,101.9550786,17.04766647,44.90612943,51.48601297,25.03341986,0.898102053,10.28842742,65.3131514,1.067382879,5.779907552,122
Jaipur,60.46233316,224.190634,6.464284219,25.44533321,26.19532987,22.7394705,0.709212422,7.380856268,73.934579,0.878490197,2.752009734,169
Jaipur,28.19706906,52.79029309,7.767751107,15.21327314,23.89146705,28.15929103,0.72528121,7.911956589,14.71987406,0.212713879,2.31823907,55
Jaipur,25.851774,76.23960585,2.679693385,30.12236092,24.09,16.43579938,0.565724923,5.581830923,22.60474815,0,0.036793692,82
Jaipur,28.44623999,60.38446875,11.01461031,18.49028814,28.27635331,13.0430657,0.673268778,10.3978838,28.02107693,0.821251766,5.973660818,89
Jaipur,113.659528,211.5135329,35.49917755,51.49047201,79.84169017,42.43653174,1.460787534,10.57874693,39.4587715,1.957374887,4.887780938,246
Jaipur,28.95854631,59.09324842,13.07513178,20.43659521,29.55621474,12.94783407,0.643336581,11.02960978,17.81992158,0.436302431,8.34506357,80
Jaipur,69.67186306,157.336741,64.14297771,74.29245222,116.1929459,59.38713376,1.333290871,14.1297983,33.5372983,6.875265393,24.20544055,176
Jaipur,72.7547123,199.8201806,8.353760082,52.12155094,50.99938574,26.00803768,0.700299627,9.785580629,41.73797765,0.465820224,6.423984668,176
Jaipur,49.67142005,114.5704796,9.487511327,39.24103106,41.6234479,25.53788929,1.09847055,12.01145762,60.74478062,3.051302908,5.274777331,109
Jaipur,37.92651188,77.50898486,7.012634987,24.62819875,24.44912747,29.24680995,0.651302376,11.66251405,38.49498274,0.432544282,3.263200889,82
Jaipur,110.1571327,227.6481992,41.14854377,47.01024124,79.2165528,34.9004132,1.877555322,11.13163174,41.22704115,2.459865001,4.076791099,255
Jaipur,48.59217786,110.9396023,17.02260644,42.16886439,50.70704257,18.71656449,0.872354463,12.52237528,36.75315484,1.425831599,7.10394229,108
Jaipur,72.07139422,178.6353915,68.94694157,40.98597716,91.88664339,19.30909201,1.774306246,14.15134184,31.18540631,2.824789792,10.23419073,164
Jaipur,48.80154723,126.290779,4.502619252,20.45867251,20.03335715,28.73107022,0.598081114,11.70066646,45.47652484,1.057786318,1.722435231,117
Jaipur,70.5687975,191.9437135,10.61651461,21.16086214,27.22244149,12.31255939,0.564738061,9.131492333,53.89931752,0.359369802,1.576746553,158
Jaipur,58.48215795,132.0820978,10.37492764,29.55042074,33.16217983,17.11079225,0.772985527,11.63558313,58.93529914,0.842813447,5.069344501,145
Jaipur,68.5799748,188.0290953,12.09253498,25.79838361,33.15638917,10.29050143,0.656072826,9.23824368,43.89524113,0.312120448,1.284240897,163
Jaipur,84.15711149,155.7811057,23.64478783,49.85752547,59.74788441,19.92611255,1.553270875,11.83289612,52.3973016,1.989380685,11.41329703,157
Jaipur,136.3741215,187.7076127,47.26108847,52.70889715,30.65331011,42.17166349,0.4028079,8.019671708,60.44278947,5.391552705,9.429381388,238
